episode_id,cell_line_id,selected_gene,selected_index,selected_dependency,query_cost,n_queries,total_reward,n_query_cna,n_query_damaging_mutation,n_query_expression,n_query_hotspot_mutation
357,ACH-000191,TRRAP,13,-2.1937241597929,0.16,8,2.0337241597928997,1,0,5,2
358,ACH-000630,TRRAP,6,-1.6714146176544171,0.16,8,1.5114146176544172,6,0,0,2
359,ACH-000144,RFC5,3,-0.8734147782271302,0.25999999999999995,13,0.6134147782271302,11,0,2,0
360,ACH-001205,TRAPPC8,9,-1.3488439380027129,0.16,8,1.188843938002713,6,0,0,2
361,ACH-000011,EIF2B3,13,-1.5605418866835776,0.19999999999999998,10,1.3605418866835777,0,6,4,0
362,ACH-000376,H3-3A,9,-0.9315790752634212,0.19999999999999998,10,0.7315790752634213,8,0,2,0
363,ACH-000502,PPP2R1A,4,-1.3454691155519394,0.27999999999999997,14,1.0654691155519393,7,0,0,7
364,ACH-000845,MYH9,2,-0.5257972349571396,0.36000000000000004,18,0.16579723495713955,15,3,0,0
365,ACH-002291,DIS3,9,-0.6683102447972783,0.4400000000000001,22,0.22831024479727818,6,0,16,0
366,ACH-000697,DHX15,7,-1.397436664414358,0.16,8,1.2374366644143582,0,0,8,0
367,ACH-000478,TRRAP,15,-1.1618387514139752,0.16,8,1.0018387514139753,1,0,7,0
368,ACH-001990,TRRAP,6,-1.3757001150634385,0.16,8,1.2157001150634386,7,0,1,0
369,ACH-002043,TACC3,11,-0.7769149590359027,0.36000000000000004,18,0.41691495903590264,9,0,7,2
370,ACH-001205,CHD4,0,-0.972324423402852,0.19999999999999998,10,0.772324423402852,7,0,2,1
371,ACH-000142,MYC,6,-2.5877635719597425,0.16,8,2.4277635719597424,1,5,1,1
372,ACH-001990,DHPS,1,-1.0573841415650371,0.16,8,0.8973841415650371,6,2,0,0
373,ACH-000697,XPO1,11,-1.6673873371808343,0.23999999999999996,12,1.4273873371808343,0,0,12,0
374,ACH-000444,EIF1AX,2,-2.354845382639139,0.27999999999999997,14,2.0748453826391393,12,2,0,0
375,ACH-000478,H3-3A,10,-1.796293839012677,0.16,8,1.636293839012677,2,0,6,0
376,ACH-000172,SRSF2,2,-2.6619031792647445,0.16,8,2.5019031792647444,8,0,0,0
377,ACH-000550,CENPN,9,-1.1293171524185677,0.19999999999999998,10,0.9293171524185677,8,0,2,0
378,ACH-001211,KRAS,5,-0.5648395910635365,0.16,8,0.4048395910635365,8,0,0,0
379,ACH-000144,MTOR,11,-1.3622163200557744,0.16,8,1.2022163200557745,4,0,4,0
380,ACH-000435,CHD4,7,-0.8909787367541944,0.16,8,0.7309787367541943,5,2,1,0
381,ACH-000766,NCAPD2,8,-1.3238624859228776,0.16,8,1.1638624859228777,6,2,0,0
382,ACH-001303,NCAPD2,5,-0.9406250929486548,0.16,8,0.7806250929486548,4,0,4,0
383,ACH-000302,CHD4,2,-0.8996935073210894,0.19999999999999998,10,0.6996935073210895,2,1,7,0
384,ACH-000469,DHX15,11,-1.5446560441003605,0.23999999999999996,12,1.3046560441003605,8,0,4,0
385,ACH-000663,KIF18A,11,-0.7112597767699298,0.16,8,0.5512597767699298,8,0,0,0
386,ACH-001307,SF3B1,4,-1.7916858489481542,0.5400000000000001,27,1.2516858489481542,7,0,11,9
387,ACH-000502,ERCC3,11,-1.0699528030155303,0.16,8,0.9099528030155303,2,0,0,6
388,ACH-000655,XRCC5,2,-1.2313597235540008,0.16,8,1.0713597235540009,7,0,1,0
389,ACH-000123,GIGYF2,13,-0.5353623271393688,0.6400000000000002,32,-0.10463767286063141,14,0,16,2
390,ACH-000541,SF3B1,9,-0.6682626646894673,0.19999999999999998,10,0.4682626646894673,0,0,10,0
391,ACH-000663,PIK3CA,2,-0.3300945871252385,0.4400000000000001,22,-0.10990541287476163,8,0,8,6
