episode_id,cell_line_id,selected_gene,selected_index,selected_dependency,query_cost,n_queries,total_reward,n_query_cna,n_query_damaging_mutation,n_query_expression,n_query_hotspot_mutation,hit_at_k,dependency_regret
457,ACH-000961,MYC,6,-1.3782879047956555,0.21999999999999997,11,1.1582879047956556,0,1,10,0,1.0,0.0
458,ACH-002055,NCAPD2,1,-0.7288680195213333,0.21999999999999997,11,0.5088680195213333,0,2,9,0,1.0,0.0
459,ACH-000953,SON,0,-0.98835060781546,0.16,8,0.82835060781546,0,1,7,0,1.0,0.05383301884901437
460,ACH-001737,DHPS,15,-1.1118292469634008,0.16,8,0.9518292469634008,0,2,4,2,1.0,0.16593965497269814
461,ACH-001205,RHOA,5,-0.1794118833419488,0.23999999999999996,12,-0.060588116658051167,0,1,11,0,1.0,0.8790817473800455
462,ACH-000630,BRCA1,11,-0.1576849308972565,0.23999999999999996,12,-0.08231506910274347,0,2,10,0,1.0,0.5967243735630465
463,ACH-000718,POLE,14,-1.5606689558804694,0.16,8,1.4006689558804695,0,1,7,0,1.0,0.0
464,ACH-000097,MYC,0,-1.675628126698841,0.16,8,1.5156281266988412,0,1,7,0,1.0,0.0
465,ACH-000961,TRRAP,15,-1.1020744466503176,0.16,8,0.9420744466503176,0,1,4,3,1.0,0.4188683034169436
466,ACH-000148,MED12,15,-0.4714759064398536,0.21999999999999997,11,0.2514759064398536,0,2,9,0,1.0,0.8116110604970531
467,ACH-001699,CNOT1,4,-0.7874639150263375,0.25999999999999995,13,0.5274639150263376,0,1,12,0,1.0,0.0
468,ACH-000030,OXA1L,10,-0.778154742258118,0.27999999999999997,14,0.498154742258118,0,1,13,0,1.0,0.353246830243248
469,ACH-000753,CTCF,6,-1.3916793265387188,0.21999999999999997,11,1.1716793265387189,0,1,10,0,1.0,0.0
470,ACH-000961,CTCF,13,-2.6595923008310915,0.16,8,2.4995923008310914,0,1,6,1,1.0,0.0
471,ACH-000766,RICTOR,14,-0.754434753318223,0.32,16,0.43443475331822295,0,2,14,0,1.0,0.0
472,ACH-000142,CHD4,15,-1.1425757815205264,0.16,8,0.9825757815205264,0,1,6,1,1.0,0.0
473,ACH-002400,VHL,12,-0.6230783405892883,0.16,8,0.4630783405892883,1,1,6,0,1.0,0.0
474,ACH-000202,SMC5,8,-1.020935651426146,0.18,9,0.8409356514261461,0,1,8,0,1.0,0.7653240660400036
475,ACH-001699,GAR1,5,-0.5601302862713664,0.25999999999999995,13,0.30013028627136645,0,2,11,0,1.0,1.0002094746100627
476,ACH-001307,POLE,15,-1.4151205314619717,0.16,8,1.2551205314619718,0,1,7,0,1.0,0.0
477,ACH-002043,POLE,14,-1.862877089141572,0.16,8,1.702877089141572,0,1,6,1,1.0,0.0
478,ACH-000005,KRAS,14,-0.923617820732557,0.16,8,0.763617820732557,0,1,7,0,1.0,0.0
479,ACH-000444,PTPN11,9,-0.9817842031723192,0.16,8,0.8217842031723191,0,1,7,0,1.0,0.0
480,ACH-001618,RAC1,9,-0.5196874153108226,0.16,8,0.3596874153108226,0,1,7,0,1.0,0.12814678421280756
481,ACH-000128,TRRAP,3,-1.4871085482448163,0.3,15,1.1871085482448163,0,2,13,0,1.0,0.0
482,ACH-002043,EIF1AX,9,-0.0075224010341774,0.16,8,-0.1524775989658226,0,1,7,0,1.0,1.0016530938286463
483,ACH-000123,CCND3,9,-1.7829488563413134,0.16,8,1.6229488563413135,0,1,7,0,1.0,0.0
484,ACH-000371,BAP1,9,-0.6933306462205783,0.3,15,0.3933306462205783,0,1,14,0,1.0,0.0
485,ACH-000478,SON,10,-1.399491568211663,0.16,8,1.2394915682116632,0,1,7,0,1.0,0.39680227080101393
486,ACH-000376,CNOT9,1,-0.9426278606762188,0.32,16,0.6226278606762188,0,1,15,0,1.0,0.0
487,ACH-001791,CNOT3,0,-1.758540833125025,0.16,8,1.598540833125025,0,1,7,0,1.0,0.0
488,ACH-001502,TACC3,14,-0.6825399320088865,0.21999999999999997,11,0.46253993200888655,0,2,9,0,1.0,0.0
489,ACH-001431,SMARCB1,15,-0.5686971974434833,0.16,8,0.4086971974434833,1,1,6,0,1.0,0.29035153183192297
490,ACH-000541,SMC5,1,-0.5414250532003753,0.25999999999999995,13,0.2814250532003753,0,3,10,0,1.0,0.13221946333606394
491,ACH-000655,EIF1AX,10,-1.5990841076909972,0.16,8,1.4390841076909973,0,1,6,1,1.0,0.464979138575236
492,ACH-000144,ICE1,0,-1.348931046365477,0.21999999999999997,11,1.128931046365477,0,3,8,0,1.0,0.0
493,ACH-000766,CRNKL1,8,-1.4634514241996068,0.16,8,1.303451424199607,0,0,8,0,1.0,0.0
494,ACH-000550,SMARCB1,9,-0.6507391943454467,0.16,8,0.49073919434544666,0,1,7,0,1.0,0.0
495,ACH-001547,XPO1,7,-1.506485156226974,0.19999999999999998,10,1.3064851562269741,0,1,9,0,1.0,0.0
496,ACH-000123,BAP1,12,-0.6340870576565801,0.16,8,0.4740870576565801,0,2,6,0,1.0,0.0
497,ACH-000550,H3-3A,9,-1.201009129799374,0.16,8,1.041009129799374,0,1,7,0,1.0,0.0
498,ACH-000390,ZNHIT6,8,-0.6488371204807669,0.18,9,0.4688371204807669,0,1,8,0,1.0,0.0
499,ACH-001307,PCBP1,7,-1.3908883126419185,0.21999999999999997,11,1.1708883126419185,0,2,9,0,1.0,0.0
